"X","state","county_name","county.FIPS","date","female","below_18","above_65","median_house_income","population","driving_alone_to_work","smoking","flu_vac","some_college","social_association","traffic","black","hispanic","Rural.urban_Continuum_Code_2013","PCTPOVALL_2018","population.density","distance_one_week_before","distance_two_weeks_before","distance_three_weeks_before","cases_1","cases_2","cases_3","cases_4","cases_5","cases_6","cases_7","cases_8","cases_9","cases_10","cases_11","deaths_1","deaths_2","deaths_3","deaths_4","deaths_5","deaths_6","deaths_7","deaths_8","deaths_9","deaths_10","deaths_11","daily_distance_diff","cases","deaths","cumulative_dose","cumulative_dose_2","death_per_100000","case_per_100000","bl_hisp","non_metro"
2275,"SC","Union County",45087,"7/1/2020",0.526194819,0.212185334,0.202626779,40686,27316,0.861142908,0.185837618,0.45,0.463166397,17.79424048,5.834440676,0.317256476,0.016855162,2,20.4,53.12639788,-0.273556037,-0.216556656,-0.318220845,3.660858105,3.660858105,3.660858105,18.30429053,0,0,21.96514863,14.64343242,21.96514863,54.91287158,80.53887831,0,0,0,0,0,0,0,0,0,0,0,-0.02669407,91,0,-0.020611872,-0.020611872,7.32171621,285.5469322,0.334111638,0
2330,"SD","Union County",46127,"7/1/2020",0.495870414,0.241948908,0.181317626,80698,15932,0.860824101,0.130725295,0.5,0.719288793,11.3114645,284.0349518,0.011140278,0.031820219,3,5.9,34.59417206,-0.214767288,-0.148469104,-0.294908077,12.55335174,31.38337936,125.5335174,131.8101933,56.49008285,106.7034898,75.32011047,56.49008285,81.59678634,25.10670349,25.10670349,0,0,0,0,0,0,0,0,6.276675872,0,0,0.121998028,124,1,-0.05486253,-0.05486253,18.83002762,188.3002762,0.042960497,0
2338,"TN","Bradley County",47011,"7/1/2020",0.513787514,0.217770574,0.171231272,50427,108110,0.822273465,0.217782139,0.45,0.56975363,13.92572944,138.6743991,0.048525678,0.063386022,3,14.7,328.8417082,-0.283728348,-0.240597095,-0.330279687,4.624919064,7.399870502,10.17482194,14.799741,10.17482194,13.87475719,22.19961151,89.72342984,63.82388308,56.42401258,133.197669,0.924983813,0,0,0,0,0,0,0.924983813,0,0.924983813,0,-0.009501312,580,3,-0.044239507,-0.044239507,6.474886689,478.2166312,0.1119117,0
2339,"TN","Campbell County",47013,"7/1/2020",0.508526388,0.205871207,0.2074628,39443,39842,0.828215934,0.23899862,0.42,0.41875939,10.34100081,133.477499,0.004774777,0.013162216,2,21.6,82.97132385,-0.216262344,-0.214818268,-0.306780263,7.529742483,0,7.529742483,0,0,0,2.509914161,0,15.05948497,5.019828322,12.5495708,2.509914161,0,0,0,0,0,0,0,0,0,0,0.141533541,39,1,0.105376507,0.105376507,0,102.9064806,0.017936993,0
2343,"TN","Cheatham County",47021,"7/1/2020",0.503128168,0.221518831,0.149682237,63241,40667,0.837214116,0.202859572,0.48,0.558111978,8.678403174,80.69422706,0.018496996,0.032295556,1,10.3,134.463034,-0.248089221,-0.254518794,-0.333681193,9.835984951,41.80293604,41.80293604,24.58996238,63.93390218,44.26193228,31.96695109,51.63892099,27.04895862,29.50795485,68.85189466,0,0,0,0,0,0,0,0,0,0,2.458996238,-0.015468485,214,1,-0.030880662,-0.030880662,9.835984951,226.2276539,0.050792552,0
2356,"TN","Fayette County",47047,"7/1/2020",0.507813464,0.189967166,0.213666774,59529,41133,0.879165709,0.203005327,0.51,0.579318844,9.491457688,44.46243317,0.273853902,0.028834522,1,13.1,58.3620653,-0.231923581,-0.218805121,-0.300124703,24.31138016,14.58682809,38.89820825,29.17365619,34.03593222,31.6047942,19.44910413,97.24552063,53.48503635,63.20958841,145.8682809,2.431138016,0,0,0,2.431138016,0,0,0,0,0,0,-0.020939199,292,2,-0.02962242,-0.02962242,14.58682809,284.4431478,0.302688424,0
2361,"TN","Grainger County",47057,"7/1/2020",0.496219486,0.203240441,0.204839058,41829,23320,0.764074195,0.228789293,0.41,0.394593543,6.913238852,38.79581765,0.008209116,0.034694318,2,18.4,83.10762651,-0.235532186,-0.197310081,-0.330948714,0,8.576329331,4.288164666,0,0,0,8.576329331,30.01715266,21.44082333,21.44082333,30.01715266,0,0,0,0,0,0,0,0,0,0,0,0.004256554,37,0,-0.006156687,-0.006156687,0,115.780446,0.042903434,0
2389,"TN","Madison County",47113,"7/1/2020",0.526397213,0.224086881,0.170226935,46651,97984,0.845116517,0.224549036,0.51,0.583723106,15.56691212,114.7953946,0.374376313,0.039946724,3,17.8,175.8759334,-0.249792005,-0.25160064,-0.279108156,23.47322012,13.26747224,38.78184193,14.28804703,7.144023514,10.20574788,2.041149575,4.082299151,4.082299151,13.26747224,37.76126715,1.020574788,0,0,0,1.020574788,0,0,0,0,0,0,0.039440664,255,2,-0.020142319,-0.020142319,11.22632266,154.1067929,0.414323037,0
2402,"TN","Polk County",47139,"7/1/2020",0.507338147,0.195644455,0.209728962,41968,16832,0.854263103,0.218634833,0.39,0.43452541,13.72560721,29.68109974,0.006983075,0.022132797,3,15.8,38.72273857,-0.258330722,-0.230214648,-0.371169118,0,11.88212928,29.70532319,0,11.88212928,0,11.88212928,41.58745247,35.64638783,41.58745247,29.70532319,0,0,0,0,0,0,0,0,0,0,0,0.127678361,41,0,-0.018803685,-0.018803685,5.941064639,95.05703422,0.029115872,0
2414,"TN","Sullivan County",47163,"7/1/2020",0.513617221,0.192569196,0.218998148,46024,158348,0.861353239,0.220996876,0.5,0.600331163,14.38043243,147.9794119,0.021963874,0.019376158,2,16.5,383.0752855,-0.351129899,-0.278548111,-0.358165081,1.894561346,1.263040897,6.315204486,0,1.894561346,2.526081795,0,1.263040897,5.052163589,1.894561346,8.841286281,0,0,0,0,0.631520449,0,0,0,0,0,0,0.004008992,91,2,-0.064037157,-0.064037157,4.42064314,101.6747922,0.041340032,0
2663,"TX","Williamson County",48491,"7/1/2020",0.507556655,0.256345738,0.121732287,87817,590551,0.799694091,0.125652498,0.52,0.750540505,6.246061968,204.6075827,0.065240445,0.247620073,1,6.4,528.0792274,-0.392824942,-0.383063588,-0.464671125,6.265335255,22.18267347,6.942668796,8.805336034,17.94933884,13.37733744,11.00667004,11.5146702,44.36534694,76.36935675,116.6707024,0,0.338666771,0.677333541,0.677333541,0.846666926,0.508000156,0.508000156,0.508000156,0.338666771,0.338666771,0.846666926,-0.090424006,2339,39,-0.190932405,-0.190932405,7.281335566,328.8454342,0.312860518,0
2576,"TX","McLennan County",48309,"7/1/2020",0.511152482,0.246894233,0.143809872,48858,256623,0.823084506,0.157446201,0.49,0.584889927,11.70107339,337.5756576,0.140243591,0.267306084,2,18.9,247.4428695,-0.282325126,-0.269114889,-0.346033822,1.948383426,3.896766853,1.558706741,1.169030056,1.558706741,3.507090167,5.065796908,4.676120223,12.07997724,81.05275053,165.2229145,0.389676685,0,0,0,0,0,0,0,0,0.389676685,1.169030056,0.090684943,1068,9,-0.069800982,-0.069800982,16.75609747,759.4798596,0.407549675,0
2536,"TX","Hood County",48221,"7/1/2020",0.511026315,0.213175413,0.245634901,60917,61643,0.880140019,0.129686804,0.49,0.563305928,10.12475761,54.54183565,0.009713068,0.129193716,1,10.2,146.5457398,-0.293774361,-0.242699628,-0.373437745,1.622244213,0,4.866732638,0,4.866732638,1.622244213,6.488976851,6.488976851,6.488976851,0,21.08917476,3.244488425,0,0,0,0,0,0,0,1.622244213,0,0,-0.005534421,67,4,-0.094824466,-0.094824466,8.111221063,222.2474571,0.138906784,0
423,"GA","Haralson County",13143,"7/1/2020",0.514610774,0.240239732,0.16161582,47662,29792,0.826763229,0.175077137,0.35,0.513494419,7.86163522,20.18737598,0.046388785,0.018284631,1,15.9,105.5817415,-0.18137165,-0.172122006,-0.286815041,13.4264232,16.783029,6.7132116,10.0698174,6.7132116,6.7132116,30.2094522,23.4962406,16.783029,26.8528464,10.0698174,0,0,0,3.3566058,0,0,3.3566058,3.3566058,0,0,3.3566058,0.05184564,76,5,-0.017200715,-0.017200715,3.3566058,154.4038668,0.064673416,0
2666,"TX","Wise County",48497,"7/1/2020",0.499904839,0.247697826,0.149183808,66387,69984,0.817045774,0.146102134,0.48,0.540523414,10.72815461,61.20721282,0.012956592,0.197028036,1,9.9,77.37997833,-0.203356672,-0.211427889,-0.31741157,5.715592135,8.573388203,15.71787837,5.715592135,8.573388203,8.573388203,5.715592135,8.573388203,5.715592135,8.573388203,40.00914495,2.857796068,0,0,0,0,1.428898034,0,1.428898034,1.428898034,0,0,0.058074379,107,5,-0.066084778,-0.066084778,0,134.3164152,0.209984628,0
2967,"WI","La Crosse County",55063,"7/1/2020",0.512314979,0.197800897,0.164078491,60619,118016,0.812968753,0.148321927,0.59,0.790532587,13.69700864,300.5584728,0.015131523,0.019758099,3,10.9,261.2765392,-0.376089733,-0.355215011,-0.380770523,0,0.847342733,4.236713666,0.847342733,11.01545553,2.5420282,4.236713666,14.40482646,44.90916486,127.9487527,110.1545553,0,0,0,0,0,0,0,0,0,0,0,0.06428577,455,0,-0.141334795,-0.141334795,0.847342733,158.4530911,0.034889622,0
2088,"OK","Lincoln County",40081,"7/1/2020",0.502061856,0.237972509,0.18327606,48039,34877,0.83094698,0.175844265,0.5,0.503199386,9.95959251,11.31043341,0.018585338,0.035366552,1,14.7,36.62357846,-0.225422082,-0.22559498,-0.24217944,0,2.867219084,8.601657253,8.601657253,5.734438168,5.734438168,2.867219084,2.867219084,2.867219084,8.601657253,5.734438168,0,0,2.867219084,2.867219084,0,0,0,0,0,0,0,-0.063310298,30,2,-0.090680971,-0.090680971,0,48.74272443,0.05395189,0
2233,"SC","Aiken County",45003,"7/1/2020",0.516844647,0.21752528,0.194219633,52633,170872,0.836853108,0.149159068,0.51,0.55492541,9.989356578,32.8372169,0.247891099,0.058553373,2,15,159.5398822,-0.312345898,-0.287921448,-0.353503806,11.11943443,12.8751346,9.363734257,6.437567302,21.06840208,13.46036799,16.38653495,3.511400346,12.8751346,26.3355026,46.2334379,1.170466782,1.170466782,0,0,0.585233391,0,0,0.585233391,0.585233391,0,0,-0.051325043,406,10,-0.097173856,-0.097173856,11.70466782,220.6329884,0.306444472,0
5,"AL","Blount County",1009,"7/1/2020",0.507261411,0.23153527,0.182365145,50412,57826,0.86178362,0.19208672,0.39,0.533610733,8.446382707,33.41178196,0.014626556,0.09571231,1,13.2,89.68330283,-0.244003615,-0.223610421,-0.356967194,12.10528136,20.75191091,10.37595545,8.646629544,3.458651818,3.458651818,27.66921454,17.29325909,70.90236226,63.98505862,79.5489918,0,0,0,0,1.729325909,0,0,0,0,0,0,-0.065249495,218,1,-0.043541127,-0.043541127,3.458651818,261.1282122,0.110338866,0
41,"AL","Lee County",1081,"7/1/2020",0.508121824,0.212838765,0.118829335,48937,164542,0.844231541,0.175601404,0.42,0.726527801,8.044355338,120.0342777,0.227770966,0.037598892,3,19,270.8331962,-0.321935951,-0.313936142,-0.371437815,37.07260152,34.64161126,21.27116481,15.80143672,13.97819402,35.24935883,33.42611613,27.34864047,70.49871765,94.20087273,167.7383282,3.646485396,5.469728094,2.430990264,1.215495132,0.607747566,0.607747566,0.607747566,0.607747566,0.607747566,0,1.215495132,0.069887435,1211,38,-0.056142645,-0.056142645,4.254232962,326.9681905,0.265369858,0
49,"AL","Mobile County",1097,"7/1/2020",0.523689025,0.233738644,0.162029887,43598,413210,0.862280355,0.193699692,0.41,0.595264854,11.66793492,252.6236452,0.357456188,0.030568667,2,20.8,336.0961088,-0.32336607,-0.32895912,-0.375125665,45.73945451,63.40601631,67.76215484,60.98593935,63.16400862,72.11829336,59.77590087,47.91752378,63.8900317,71.15026258,127.296048,3.630115438,2.420076958,5.566177004,5.8081847,2.662084654,2.420076958,1.694053871,1.452046175,1.210038479,0.968030783,0.968030783,-0.046733621,3724,138,-0.087479973,-0.087479973,14.52046175,368.8197285,0.388024855,0
51,"AL","Montgomery County",1101,"7/1/2020",0.528168921,0.23375841,0.151366699,49640,226486,0.84564243,0.196831529,0.38,0.621948048,15.04548944,359.0638711,0.585454658,0.035156337,2,20.1,288.7931144,-0.350268938,-0.369231537,-0.402354457,36.20532836,26.93323208,64.46314562,90.07179252,97.57777523,181.4681702,222.5303109,167.78079,332.0293528,170.8714887,211.9336295,0,0.883056789,1.324585184,3.090698763,2.207641973,5.739869131,4.856812342,4.856812342,6.181397526,5.298340736,6.62292592,-0.010948487,3890,102,-0.115861524,-0.115861524,22.07641973,385.0127602,0.620610995,0
63,"AL","Tuscaloosa County",1125,"7/1/2020",0.518507881,0.209471976,0.132798177,52557,209355,0.855124786,0.178726324,0.44,0.643049393,11.06774906,229.9536261,0.318446611,0.038844293,3,16.8,158.3910846,-0.204452525,-0.22134306,-0.301656697,15.76269972,20.06161783,20.06161783,22.44990566,40.12323565,90.75493779,119.4143918,66.87205942,194.8842875,125.6239402,156.1940245,0.477657567,0,0.955315135,0.955315135,1.910630269,1.910630269,1.910630269,3.343602971,0.955315135,2.865945404,3.343602971,0.089222246,2071,40,0.01435774,0.01435774,12.89675432,391.2015476,0.357290904,0
498,"GA","Walton County",13297,"7/1/2020",0.513309733,0.246890474,0.1549469,65416,94593,0.831421118,0.172874619,0.46,0.529462268,7.532751092,68.02042432,0.180411324,0.046586741,1,11.9,290.4476787,-0.282503274,-0.269636827,-0.357806142,19.0288922,39.11494508,38.0577844,16.91457085,12.68592813,33.82914169,72.94408677,40.17210576,25.37185627,20.08605288,39.11494508,1.057160678,0,2.114321356,3.171482034,2.114321356,1.057160678,2.114321356,4.228642711,7.400124745,2.114321356,3.171482034,-0.068965535,417,28,-0.102889134,-0.102889134,6.342964067,196.6318861,0.226998065,0
2453,"TX","Caldwell County",48055,"7/1/2020",0.495410086,0.238236178,0.143593775,52588,43664,0.801841539,0.154370545,0.45,0.411150809,8.739194105,60.55878697,0.057321895,0.530325803,1,14.1,80.07922826,-0.257569125,-0.230620554,-0.323567405,4.580432393,6.870648589,22.90216196,20.61194577,13.74129718,32.06302675,36.64345914,25.19237816,160.3151337,180.9270795,242.7629168,0,0,0,0,0,0,0,0,0,2.290216196,2.290216196,-0.050543839,346,2,-0.056731656,-0.056731656,48.09454012,792.414804,0.587647698,0
176,"CA","Madera County",6039,"7/1/2020",0.517935968,0.274868081,0.13985362,53632,157327,0.767599111,0.134442841,0.36,0.451267935,4.461724775,196.5776739,0.032833985,0.583102897,3,20.2,73.61808457,-0.230583811,-0.206274278,-0.316749803,1.90685642,5.084950454,6.356188067,8.263044487,6.991806874,4.449331647,18.43294539,36.86589079,34.32341556,68.64683112,97.88529623,0,0,0,0,0,0,0,0.635618807,0,1.271237613,0,-0.007667711,541,5,-0.018269237,-0.018269237,17.16170778,341.3272992,0.615936882,0
1880,"NC","New Hanover County",37129,"7/1/2020",0.523218268,0.184265135,0.177424077,53419,234473,0.816212387,0.158523526,0.57,0.753103401,9.595154887,275.9387031,0.13237814,0.056071708,2,15.3,1224.210306,-0.428053699,-0.434146088,-0.452150468,3.411906701,5.117860052,2.132441688,7.676790078,10.66220844,14.50060348,17.48602184,28.14823029,52.0315772,75.91492411,118.1372695,0,0.852976675,0,0,0,0.426488338,0.426488338,0,0,0,0,-0.018452255,923,5,-0.130597185,-0.130597185,5.970836727,274.6584895,0.188449848,0
193,"CA","San Diego County",6073,"7/1/2020",0.496779591,0.216072196,0.140413667,78777,3338330,0.762812398,0.107531753,0.41,0.717957761,5.776458833,986.9597926,0.04702928,0.339582528,1,11.5,793.5877413,-0.522902202,-0.496992562,-0.558204745,14.31853651,24.4433594,28.21770167,31.30307669,26.39044073,25.49178781,22.67600866,31.90217863,29.68550143,44.5132746,81.95714624,0.748877433,1.527709963,0.808787627,1.318024282,1.437844671,0.988518211,1.1083386,0,0.239640778,0.539191752,0.688967238,-0.198536395,14686,372,-0.32421512,-0.32421512,6.110839851,195.1874141,0.386611808,0
2839,"VA","Virginia Beach city",51810,"7/1/2020",0.508950685,0.221180438,0.142171399,76520,449974,0.821235776,0.149520185,0.48,0.755528837,7.193046722,401.1843076,0.191026436,0.082998474,1,7.5,1806.979359,-0.462672262,-0.421774793,-0.459638409,6.667051874,16.44539462,18.66774525,14.66751412,11.55622325,13.55633881,28.22385293,14.44527906,19.77892056,23.77915168,30.89067368,1.555645437,0.444470125,1.111175312,0.444470125,0.444470125,0.222235062,0.666705187,0.444470125,0.444470125,0,0.444470125,-0.015404499,1203,29,-0.201047897,-0.201047897,4.000231124,185.121807,0.27402491,0
262,"CO","Pueblo County",8101,"7/1/2020",0.507213676,0.224576044,0.18497096,48308,168424,0.827739721,0.164281174,0.53,0.630503768,8.469740201,170.6356028,0.018480383,0.4309045,3,17.2,70.5854742,-0.318618569,-0.307240214,-0.337832723,14.24975063,27.31202204,13.65601102,16.62470907,18.99966751,27.31202204,20.18714672,13.65601102,18.99966751,3.562437657,16.03096946,2.374958438,1.187479219,1.187479219,0.59373961,1.187479219,0,2.374958438,0,2.374958438,1.187479219,2.374958438,0.212927362,393,30,0.007912953,0.007912953,3.562437657,35.03063696,0.449384883,0
1121,"LA","St. Tammany Parish",22103,"7/1/2020",0.514627428,0.239885166,0.169283758,67054,260419,0.829893412,0.177092806,0.45,0.690349843,7.607470146,144.4343028,0.12252868,0.057382289,1,11.8,307.9877003,-0.367308063,-0.383690372,-0.458037685,67.58339445,44.15960433,64.89541854,46.84758025,31.10372131,46.46358369,38.01565938,32.63970755,40.31963874,34.17569379,109.0550229,9.599913985,10.3679071,6.14394495,7.679931188,4.223962153,3.455969035,0.767993119,3.071972475,1.151989678,1.151989678,1.151989678,-0.04704594,2371,175,-0.17854426,-0.17854426,10.75190366,357.1168002,0.179910969,0
283,"DE","New Castle County",10003,"7/1/2020",0.515276176,0.21494632,0.155591908,69562,558753,0.798677969,0.152425581,0.54,0.648532021,10.48601894,381.4728754,0.248507603,0.102766678,1,11.6,1310.734477,-0.461205014,-0.437503109,-0.467522835,55.48068646,71.58798253,54.58583668,81.61030008,62.2815448,124.9210295,71.94592244,45.99527877,44.74248908,60.31287528,62.46051475,2.326609432,4.295278952,4.474248908,2.326609432,6.263948471,3.40042917,4.116308995,0.715879825,2.505579388,1.252789694,8.053648034,-0.128488452,5079,243,-0.236148997,-0.236148997,8.053648034,137.0909865,0.351274281,0
2807,"VA","Bristol city",51520,"7/1/2020",0.526089067,0.201613882,0.210896736,36903,16762,0.780864198,0.194028737,0.5,0.552705224,22.63251936,322.644317,0.061582332,0.026089067,2,20.5,1288.393543,-0.365168533,-0.258780826,-0.39469348,0,0,5.965875194,5.965875194,0,5.965875194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016905003,4,0,-0.053733736,-0.053733736,0,53.69287675,0.087671399,0
2597,"TX","Nueces County",48355,"7/1/2020",0.50551668,0.245613018,0.144134818,53034,362294,0.83477422,0.143966795,0.4,0.576426822,7.668435667,517.1488675,0.03478945,0.64158834,2,16.2,432.0842477,-0.317010386,-0.348417978,-0.400535291,3.036208162,2.484170315,3.864264934,9.384643411,26.22179777,5.796397401,3.312227086,6.900473096,16.56113543,105.4392289,380.3540771,0.276018924,0.552037848,0,0,0,0,0,0,0.276018924,0.552037848,0.552037848,0.02802645,2756,9,-0.028987052,-0.028987052,54.09970908,1188.813505,0.67637779,0
1856,"NC","Guilford County",37081,"7/1/2020",0.526510765,0.222791238,0.151683625,52166,537174,0.828724455,0.15811453,0.54,0.705746993,11.38621471,271.3809286,0.341690558,0.081503551,2,15.4,831.9250426,-0.395425423,-0.379205438,-0.379684035,6.887898521,23.45608685,26.43463757,30.90246363,48.95992732,37.41804332,40.02427519,71.29905766,72.6021736,69.43746347,63.48036204,0.558478258,1.861594195,1.489275356,1.303115936,1.675434775,0.930797097,2.420072453,2.978550712,2.606231873,2.047753614,1.116956517,-0.027738357,2891,115,-0.174090852,-0.174090852,6.515579682,168.8465935,0.423194109,0
337,"FL","Pinellas County",12103,"7/1/2020",0.520314166,0.161668444,0.24776577,52226,974996,0.786284899,0.16411542,0.44,0.662747536,7.41780913,347.7829265,0.104593553,0.100065622,1,11.7,3560.978817,-0.537879928,-0.514274039,-0.53805895,13.12825899,9.333371624,8.820549007,9.435936147,17.94879158,13.94877517,12.92312994,33.33347009,77.02595703,150.2570267,246.7702432,0.30769357,0.92308071,1.743596897,1.948725943,0.717951663,0.717951663,0.820516187,1.23077428,0.717951663,1.53846785,3.794887364,-0.103087538,6861,172,-0.251320587,-0.251320587,29.53858272,531.48936,0.204659175,0
2517,"TX","Gregg County",48183,"7/1/2020",0.514077619,0.258279645,0.15371806,50610,123945,0.838952681,0.161096105,0.48,0.559081341,14.18531698,179.9029937,0.202308681,0.191888899,3,15.1,453.5126235,-0.254983145,-0.226564428,-0.335131619,9.681713663,12.10214208,16.94299891,25.01109363,41.95409254,13.71576102,83.90818508,27.43152205,0,17.74980838,36.30642624,0,0,0,0,0,3.227237888,1.613618944,4.03404736,0.806809472,0.806809472,0.806809472,0.022951199,397,14,-0.063993753,-0.063993753,7.261285247,410.6660212,0.39419758,0
359,"GA","Barrow County",13013,"7/1/2020",0.509992699,0.259401799,0.124466334,61413,83240,0.834245794,0.170835486,0.46,0.556121993,6.703684497,41.58491442,0.118761524,0.115296564,1,9.5,519.2439648,-0.273557109,-0.256957773,-0.34398522,43.24843825,24.02691014,64.87265738,33.6376742,81.69149447,34.8390197,49.25516579,24.02691014,42.04709274,42.04709274,74.48342143,0,1.201345507,0,2.402691014,2.402691014,3.604036521,7.208073042,3.604036521,3.604036521,2.402691014,0,-0.04055824,532,25,-0.08535876,-0.08535876,8.409418549,192.2152811,0.234058088,0
